"geoid","latitude","longitude","district","loc"
"7cc644c8-fb86-453b-9614-83ba26064589",19.884449005126953,75.37023162841797,Urban ,"0101000000000000E0B1D75240000000406BE23340"
"26d51b8e-bca5-4f60-a3f5-9dc788524f87",22.79123306274414,75.92948913574219,Urban ,"0101000000000000C07CFB5240000000408ECA3640"
bbabcaf8-5bb4-4a2a-99f4-3b265cee13e7,19.25383949279785,72.87134552001953,Metropolitian ,"010100000000000020C4375240000000A0FB403340"
"7f86a478-5a8a-4de3-8b18-3b276f47a300",22.589128494262695,88.4155044555664,Metropolitian ,"0101000000000000A0971A564000000020D1963640"
"59c899e2-b93b-4e56-9fdd-f0bf6bd3fc5b",22.80702018737793,75.96416473388672,Metropolitian ,"0101000000000000E0B4FD5240000000E098CE3640"
"7d0043ec-d7b3-4a91-8a3b-f68c58c39454",22.7646484375,75.91437530517578,Metropolitian ,"01010000000000002085FA524000000000C0C33640"
d93f70f9-1f37-4282-8f47-725cad60169c,17.470827102661133,78.42339324951172,Metropolitian ,"0101000000000000E0189B53400000002088783140"
d2887984-62c9-4950-be4d-b9354f44695b,13.159645080566406,80.35226440429688,Metropolitian ,"0101000000000000808B16544000000000BD512A40"
"810aeb95-3714-40ed-8c06-b75f48148b27",13.003297805786133,77.68429565429688,Metropolitian ,"010100000000000080CB6B534000000040B0012A40"
"6f28a8d9-0da9-4608-b63d-cca1f0fbf0f1",12.373225212097168,76.6800308227539,Metropolitian ,"0101000000000000A0852B53400000006017BF2840"
f21a859b-9891-48e6-bfb6-db9ff5554c87,30.358173370361328,78.07911682128906,Metropolitian ,"0101000000000000401085534000000040B15B3E40"
"8c3fc296-12d5-4f5b-a285-1f4e15c6b413",26.537750244140625,80.41156768798828,Metropolitian ,"010100000000000020571A544000000000AA893A40"
f28cc2ad-fcf0-4e80-a583-3149568465da,23.546791076660156,85.44683837890625,Metropolitian ,"010100000000000000995C554000000080FA8B3740"
"4e726102-c562-4064-b55b-a3ff7d49389d",13.049779891967773,80.22881317138672,Metropolitian ,"0101000000000000E0A40E5440000000C07C192A40"
"6ae179c3-0b37-48ae-9e67-3b85d950da48",22.871225357055664,75.99752044677734,Metropolitian ,"010100000000000060D7FF5240000000A008DF3640"
"9e375294-62a8-4c71-bb32-451ba5ac9f38",18.57096290588379,73.86897277832031,Metropolitian ,"0101000000000000409D775240000000A02A923240"
ffbb1dbb-ee6a-4c4a-82a7-f2ec9e1594a4,17.593215942382812,78.662109375,Metropolitian ,"01010000000000000060AA534000000000DD973140"
"9cb11753-72f7-45ad-8d14-10ff2ea6bdb5",25.500377655029297,81.88423919677734,Metropolitian ,"01010000000000006097785440000000C018803940"
d7df8101-7676-4eb0-b597-66fffa721c9d,22.609100341796875,88.46046447753906,Metropolitian ,"010100000000000040781D564000000000EE9B3640"
fe288bb6-ec1a-4335-9abd-aea11de0516d,30.406322479248047,78.1104507446289,Metropolitian ,"0101000000000000A011875340000000C004683E40"
"8d5b5f13-bf8f-4dc0-9bd9-74017a7ab783",22.763837814331055,75.90743255615234,Metropolitian ,"01010000000000006013FA5240000000E08AC33640"
"9249ee0d-f393-4fbf-86aa-7a1d4a42bcb5",21.287729263305664,72.89872741699219,Metropolitian ,"0101000000000000C084395240000000A0A8493540"
"51c5a3dd-d212-42ba-bdd6-775c3122eed8",15.626832962036133,73.878173828125,Metropolitian ,"0101000000000000003478524000000040F0402F40"
"5b99dc9c-363e-4962-b40f-b3b4e849633b",11.131852149963379,77.10626983642578,Metropolitian ,"010100000000000020CD4653400000002082432640"
ea7a7d5e-7327-40f1-8af5-bdc15dddc0be,23.463783264160156,85.43696594238281,Metropolitian ,"010100000000000040F75B554000000080BA763740"
"9d6912de-c4b0-4816-bc66-df463eea6461",18.583934783935547,73.93536376953125,Metropolitian ,"010100000000000000DD7B5240000000C07C953240"
dbca8d4c-c3e0-4e97-8494-4c947f3d48ae,13.052532196044922,77.68817901611328,Urban ,"0101000000000000200B6C534000000080E51A2A40"
"2331a88d-adb7-4f0c-b2d0-a6cd982cbbaf",22.402790069580078,73.26028442382812,Metropolitian ,"010100000000000080A8505240000000401D673640"
"4b6f8f6c-e3fe-4e82-aef8-3f1ba744b3d9",23.411291122436523,85.36787414550781,Metropolitian ,"0101000000000000408B575540000000604A693740"
"89c159ed-8c94-4058-a3da-7b6482a4a948",18.610963821411133,73.90897369384766,Metropolitian ,"0101000000000000A02C7A524000000020689C3240"
"4448ff59-ef68-46a0-9aed-7484c394283b",11.131752967834473,77.11624145507812,Metropolitian ,"010100000000000080704753400000002075432640"
"0e5f5655-f6d6-4f3a-9164-02dac3a14b73",12.394569396972656,76.7336196899414,Metropolitian ,"0101000000000000A0F32E53400000000005CA2840"
"619951e6-9ab0-43a0-a020-0c026b66b798",30.391281127929688,78.0980224609375,Metropolitian ,"01010000000000000046865340000000002B643E40"
d3ed348b-ac3e-48f5-b9fb-919a871585dc,17.440370559692383,78.46722412109375,Metropolitian ,"010100000000000000E79D534000000020BC703140"
"78a2784a-8c42-4900-8f5a-6d27e60dfb7a",21.230798721313477,72.8504867553711,Metropolitian ,"0101000000000000606E365240000000A0153B3540"
a4c1b59e-6d70-4328-a6ef-42326e1c2a26,30.972871780395508,75.89680480957031,Urban ,"01010000000000004065F95240000000200EF93E40"
"73300ada-2e2b-4d34-b4d1-fb16631c87b5",11.155082702636719,77.14539337158203,Metropolitian ,"0101000000000000204E49534000000000674F2640"
"137252ae-39e2-4923-9ea9-3101ca21430e",22.60936737060547,88.47319030761719,Metropolitian ,"0101000000000000C0481E564000000080FF9B3640"
a1b7c3f8-3c34-48d7-ab85-f0a0f3b265a7,26.806535720825195,75.87733459472656,Metropolitian ,"01010000000000004026F852400000002079CE3A40"
"207fe6db-8df5-4a13-aceb-21acdb7b74a8",13.082531929016113,77.71817779541016,Urban ,"0101000000000000A0F66D5340000000A0412A2A40"
"738702be-15f7-464a-bd8f-90f40b8fb787",26.504985809326172,80.37279510498047,Urban ,"0101000000000000E0DB175440000000C046813A40"
"767fb170-bd4f-431e-ab71-2e94c67e2b4b",18.556257247924805,73.91433715820312,Metropolitian ,"010100000000000080847A5240000000E0668E3240"
e2b69360-a609-4ee0-9519-63baa1c4348d,23.441057205200195,85.41573333740234,Metropolitian ,"0101000000000000609B5A554000000020E9703740"
"146eaf5b-952d-49ab-ba0e-d963035e3a9e",19.99696922302246,75.44889068603516,Metropolitian ,"0101000000000000A0BADC52400000006039FF3340"
"439c0d73-56ab-48ca-adbc-0714b2718981",17.50166893005371,78.47831726074219,Metropolitian ,"0101000000000000C09C9E5340000000606D803140"
f18c65d0-d5cb-47e7-813a-5bf775d2bac1,26.923986434936523,75.76289367675781,Metropolitian ,"010100000000000040D3F05240000000608AEC3A40"
"08ebb1c8-6273-43d6-b5c8-31dec9d617ca",12.455460548400879,76.76227569580078,Metropolitian ,"010100000000000020C93053400000002032E92840"
c1a0c9f5-fdaf-495c-8cba-35e7ea57124f,27.041378021240234,75.91903686523438,Metropolitian ,"010100000000000080D1FA5240000000C0970A3B40"
a321a9e8-e792-46dd-92d5-54e8517ca069,22.784648895263672,75.93437957763672,Urban ,"0101000000000000E0CCFB5240000000C0DEC83640"
e90fbed0-49aa-44d1-981c-13f85f4f0311,13.098615646362305,80.30415344238281,Urban ,"01010000000000004077135440000000C07D322A40"
b4e8117d-15cc-45bb-bdff-d9474eb2860f,19.978715896606445,75.41146087646484,Urban ,"01010000000000006055DA5240000000208DFA3340"
"6365d22a-193d-4d84-938f-21b5ee172c1c",15.634419441223145,73.84573364257812,Urban ,"01010000000000008020765240000000A0D2442F40"
b8c87258-a806-47c0-8196-6b41ba4cca5f,13.10701847076416,80.33479309082031,Urban ,"0101000000000000406D15544000000020CB362A40"
d7ad8cb8-fd95-48ee-9454-b8b1acc88c14,17.568998336791992,78.61036682128906,Urban ,"01010000000000004010A75340000000E0A9913140"
"469f9cd9-28d0-4ffb-873a-4f02e62a8938",30.47525978088379,78.19316101074219,Metropolitian ,"0101000000000000C05C8C5340000000A0AA793E40"
"35d388d8-4cbe-4473-8cba-ca2e5f715f84",17.50589370727539,78.42546844482422,Metropolitian ,"0101000000000000E03A9B53400000004082813140"
"0ed51498-076b-4b39-8ea6-4ba2464fef3d",19.141998291015625,72.9284896850586,Metropolitian ,"0101000000000000606C3B5240000000005A243340"
"13a4424a-957a-47c7-bf67-313987bd8aa7",19.28384017944336,72.9013442993164,Metropolitian ,"0101000000000000A0AF395240000000C0A9483340"
e510c4da-7f29-486c-aeb1-8ba5dce270ed,10.005496978759766,76.2969970703125,Metropolitian ,"0101000000000000000213534000000080D0022440"
e098af97-37c9-4ddf-8e84-b2eedb46a359,26.953725814819336,75.7928237915039,Metropolitian ,"0101000000000000A0BDF252400000006027F43A40"
"601bb87f-0235-4c62-9a07-af2c8bdac114",22.69184684753418,75.92198944091797,Urban ,"0101000000000000E001FB5240000000E01CB13640"
b8b0aa67-6d44-4ebe-b40f-d3e190f715c7,25.591516494750977,81.97261810302734,Metropolitian ,"0101000000000000603F7E5440000000A06D973940"
ccc74cb8-28d8-4314-9341-dfe0235854b9,13.20180892944336,80.3291015625,Metropolitian ,"010100000000000000101554400000008053672A40"
"5099ad04-8e08-484b-a783-79d43e117d66",12.393194198608398,76.7005844116211,Urban ,"010100000000000060D62C5340000000C050C92840"
e0b5cfdb-5148-46df-8737-7d16e9d01a97,12.954364776611328,77.63615417480469,Urban ,"0101000000000000C0B668534000000080A2E82940"
"2632793b-7996-4110-893d-55d201333cc7",22.85504913330078,76.00247192382812,Metropolitian ,"0101000000000000802800534000000080E4DA3640"
c21bad8c-b5fb-4197-9697-1133ba944848,15.615657806396484,73.77360534667969,Urban ,"0101000000000000C08271524000000080373B2F40"
b107b26b-72bf-48df-8a34-c08b022e031f,23.461488723754883,85.43424987792969,Metropolitian ,"0101000000000000C0CA5B55400000002024763740"
"615ab31d-9392-4e0d-a193-d64501f82753",26.50200080871582,80.38400268554688,Urban ,"010100000000000080931854400000002083803A40"
"2031d553-9f0c-45de-86ef-22f916371205",21.250436782836914,72.86421203613281,Metropolitian ,"0101000000000000404F375240000000A01C403540"
d99bd1b3-124a-42bc-8a34-be3866c84d97,17.57321548461914,78.6421127319336,Metropolitian ,"01010000000000006018A9534000000040BE923140"
"4ec159be-e4f9-4fe1-b81c-08dc56ecf691",13.09580135345459,80.34074401855469,Metropolitian ,"0101000000000000C0CE155440000000E00C312A40"
"26478435-24cf-4570-ba3d-980d56ba3798",13.16861629486084,80.37415313720703,Metropolitian ,"010100000000000020F2175440000000E054562A40"
be026e6f-eb41-4dc5-b907-c084bf149b99,21.273433685302734,72.90449523925781,Metropolitian ,"010100000000000040E3395240000000C0FF453540"
beb24102-eaa6-431e-9009-b2b257f3cf73,13.082393646240234,80.30243682861328,Metropolitian ,"0101000000000000205B135440000000802F2A2A40"
cef50601-fa0b-4da5-8f2a-c67fb1ab2b78,9.999777793884277,76.33610534667969,Metropolitian ,"0101000000000000C082155340000000E0E2FF2340"
c4d97d3d-4005-4dc1-a5f7-65445a4da75c,13.15676212310791,80.34186553955078,Metropolitian ,"010100000000000020E11554400000002043502A40"
e325b882-ebf6-4984-a215-b4b4b5c14038,19.93410301208496,75.42842102050781,Metropolitian ,"0101000000000000406BDB52400000006021EF3340"
"70a675d5-ea46-43ac-b6ea-c345c1149b04",12.401213645935059,76.70109558105469,Metropolitian ,"0101000000000000C0DE2C5340000000E06BCD2840"
"8845e859-44cd-46c5-a666-e86ca10ce70c",25.46464729309082,81.8445053100586,Metropolitian ,"0101000000000000600C76544000000020F3763940"
"1ea07c50-42ed-4f56-b2d8-67461b38daf6",19.226268768310547,72.88671875,Metropolitian ,"010100000000000000C0385240000000C0EC393340"
fccc817a-847a-4f3c-be0e-25961f8278d4,26.609107971191406,80.4450454711914,Metropolitian ,"0101000000000000A07B1C544000000080EE9B3A40"
f7e187d8-cc44-45b0-a5bc-02e566efe1a9,23.343017578125,85.32720184326172,Metropolitian ,"0101000000000000E0F054554000000000D0573740"
"46a14742-2f0b-4d32-bf3f-2c73188a3495",22.761856079101562,75.87670135498047,Metropolitian ,"0101000000000000E01BF852400000000009C33640"
"223d4a1c-98ea-4672-a566-63d56cfab753",23.369407653808594,85.33505249023438,Metropolitian ,"0101000000000000807155554000000080915E3740"
"67fd995a-f92e-46ec-a6d6-1a2473558cb6",23.4291934967041,85.39544677734375,Metropolitian ,"0101000000000000004F595540000000A0DF6D3740"
"1c32a434-2e06-43cd-bc74-b7f208c5108f",21.259668350219727,72.88262939453125,Metropolitian ,"0101000000000000007D385240000000A079423540"
"3390a41d-7e53-480c-9948-1353530bfe4c",11.045083045959473,77.03539276123047,Urban ,"0101000000000000E0434253400000002015172640"
"4eb953b2-005c-41d7-8071-b575ffb15932",10.051703453063965,76.35313415527344,Metropolitian ,"0101000000000000C099165340000000E0781A2440"
"80bb590a-66c1-4675-ad42-ac7b7a726e0e",22.820072174072266,75.95257568359375,Metropolitian ,"010100000000000000F7FC524000000040F0D13640"
"38140335-3ebe-437b-8745-867b66b872e5",15.353897094726562,73.9643325805664,Urban ,"0101000000000000A0B77D52400000000032B52E40"
"84a6b793-8259-4ef9-a970-e6b265456ea3",12.963041305541992,77.73323822021484,Metropolitian ,"010100000000000060ED6E5340000000C013ED2940"
c0606756-7fbc-43c4-b042-9c0e8f080d34,21.28009605407715,72.89912414550781,Metropolitian ,"0101000000000000408B39524000000060B4473540"
c73f088a-45eb-4637-8b9b-c9f867124871,22.785747528076172,75.95849609375,Metropolitian ,"01010000000000000058FD5240000000C026C93640"
b2eb81d8-ed5c-4eec-971c-8d823af4c3ed,21.266883850097656,72.87361907958984,Metropolitian ,"010100000000000060E93752400000008052443540"
deec3d52-be48-4640-8061-c5827f800057,12.442057609558105,76.69664764404297,Urban ,"0101000000000000E0952C53400000006055E22840"
aec339e6-cf12-4a5b-95e1-5c843ef9087e,13.013283729553223,77.69542694091797,Metropolitian ,"0101000000000000E0816C534000000020CD062A40"
"49ce74f9-7cdc-480f-8abf-6fae5932aa27",27.032907485961914,75.92293548583984,Metropolitian ,"01010000000000006011FB5240000000A06C083B40"
bdab2fc9-255c-4af5-b2e5-a8219d2589e4,19.98621940612793,75.45601654052734,Metropolitian ,"0101000000000000602FDD5240000000E078FC3340"
"8420018e-0bf8-444e-8624-8bb69dab33e5",17.513809204101562,78.46674346923828,Metropolitian ,"010100000000000020DF9D53400000000089833140"
"51f346ce-3855-4e0c-bc82-03e9a9a43749",13.154693603515625,80.37146759033203,Urban ,"010100000000000020C617544000000000344F2A40"
"1009f781-97f5-4bc8-8086-a607cfa3e22c",12.324747085571289,76.66586303710938,Metropolitian ,"0101000000000000809D2A53400000004045A62840"
"3cd962b6-1130-4db6-8741-70984542c717",21.26106071472168,72.8792953491211,Urban ,"01010000000000006046385240000000E0D4423540"
ec0c5288-e7b9-4d6e-9ad4-89a3f725e146,17.458293914794922,78.4344253540039,Metropolitian ,"0101000000000000A0CD9B5340000000C052753140"
"922993c8-66a8-436c-a59f-b0096423d6c2",26.561546325683594,80.37977600097656,Metropolitian ,"0101000000000000404E18544000000080C18F3A40"
"331c18b9-6840-4b0f-ab8c-8bfec2c13996",13.105377197265625,77.82666778564453,Metropolitian ,"010100000000000020E874534000000000F4352A40"
"9cda0c6f-ae9f-452f-be7a-bfbc72407713",19.171140670776367,72.85307312011719,Metropolitian ,"0101000000000000C098365240000000E0CF2B3340"
b7dc163c-577c-4400-ab68-dcaa0e0118d9,23.486791610717773,85.3868408203125,Metropolitian ,"010100000000000000C2585540000000609E7C3740"
"95ed3ca9-9630-445a-8ce0-2227fc06c862",26.930261611938477,75.80301666259766,Urban ,"0101000000000000A064F35240000000A025EE3A40"
f6c187ea-f8e6-45b4-afc9-2b7a7ab66689,12.926228523254395,77.61679077148438,Metropolitian ,"01010000000000008079675340000000A03ADA2940"
c60cfd0f-91b9-495d-aad4-7656910e69b8,12.377927780151367,76.65789031982422,Metropolitian ,"0101000000000000E01A2A5340000000C07FC12840"
"8978b954-9a58-4e52-8913-fa5fc59ecf6f",17.49411392211914,78.41755676269531,Metropolitian ,"010100000000000040B99A5340000000407E7E3140"
d8d9c000-0ee6-4108-870c-8a63d12e041c,22.589366912841797,88.45318603515625,Metropolitian ,"010100000000000000011D5640000000C0E0963640"
"7ae85966-07bc-47a4-bf79-db7ea656522e",10.137364387512207,76.41825866699219,Metropolitian ,"0101000000000000C0C41A5340000000A054462440"
"1cb58abc-8ee1-4e88-b913-11709fd076f4",13.088616371154785,80.29415130615234,Metropolitian ,"010100000000000060D3125440000000205F2D2A40"
ac51e365-5c7a-4253-a4d4-1c699bd0f306,23.24152946472168,77.44940185546875,Metropolitian ,"010100000000000000C35C5340000000E0D43D3740"
"2f357026-85dd-45de-94c2-924470c11068",22.794647216796875,75.94437408447266,Metropolitian ,"0101000000000000A070FC5240000000006ECB3640"
"01ee4b30-53e9-41f4-96d6-15c46b6bf70e",13.045661926269531,77.72412872314453,Metropolitian ,"010100000000000020586E53400000000061172A40"
fe91ac0c-b93e-4769-8a38-1b6056a55ff8,12.413225173950195,76.72003173828125,Urban ,"010100000000000000152E53400000004092D32840"
"77b546c3-0e75-4cb3-9026-a0328f015506",15.5086030960083,73.8369140625,Metropolitian ,"01010000000000000090755240000000A067042F40"
a56a6630-2f15-4078-ac74-73d5000d9903,13.099780082702637,80.27880859375,Metropolitian ,"010100000000000000D81154400000006016332A40"
"54ec0f44-8a3d-43ba-bcac-7acc6ca6759e",17.46197509765625,78.39588165283203,Metropolitian ,"010100000000000020569953400000000044763140"
"9ddfb7e7-5a51-4ab9-b70d-0a57c69dbcf6",12.993041038513184,77.76323699951172,Urban ,"0101000000000000E0D8705340000000E06FFC2940"
c865c18b-f3ac-4d74-b28a-a0cfae95f71c,11.071849822998047,77.08108520507812,Metropolitian ,"0101000000000000803045534000000080C9242640"
d5fa241b-8d5f-4e22-8ff5-81d7b7665ffd,18.67694664001465,74.03062438964844,Urban ,"0101000000000000C0F5815240000000604CAD3240"
"870b05b0-8b63-4354-9a50-d5325ea682fe",15.586593627929688,73.80043029785156,Metropolitian ,"0101000000000000403A73524000000000562C2F40"
"600ef49b-af11-45b2-89d5-d93ffbb8b7e6",18.699155807495117,73.90472412109375,Metropolitian ,"010100000000000000E7795240000000E0FBB23240"
"197ee59d-7be4-4c78-a249-bfcb4e96b29a",17.530826568603516,78.48339080810547,Metropolitian ,"0101000000000000E0EF9E534000000040E4873140"
ecf4a757-01be-4b13-b28b-7c7eee0a9737,19.186630249023438,72.88997650146484,Metropolitian ,"010100000000000060F538524000000000C72F3340"
"3da64e51-9412-4854-97c2-c426b979ed3b",15.583149909973145,73.85346221923828,Metropolitian ,"0101000000000000209F765240000000A0922A2F40"
e0c24a62-da41-441e-824f-43a07650bac3,19.241315841674805,72.88237762451172,Urban ,"0101000000000000E078385240000000E0C63D3340"
ca264a26-6947-408f-89f7-7c262cb8951f,30.98297882080078,75.91184997558594,Metropolitian ,"0101000000000000C05BFA524000000080A4FB3E40"
"3b809930-62e4-41ac-9716-1d1b31a8a36d",12.388500213623047,76.74581146240234,Metropolitian ,"010100000000000060BB2F534000000080E9C62840"
"4881bec1-c858-4833-bbf9-99174a58cf3c",19.119300842285156,72.83544921875,Metropolitian ,"01010000000000000078355240000000808A1E3340"
"42e678ff-a44a-48bd-9d51-bd3d1c0aea7a",26.97414207458496,75.86570739746094,Metropolitian ,"0101000000000000C067F752400000006061F93A40"
"8523a652-6913-4e11-8132-fbf2d46cd946",26.922908782958984,75.81293487548828,Metropolitian ,"01010000000000002007F45240000000C043EC3A40"
"1d1db9e2-9cf0-414b-b635-91f2500e6532",22.612995147705078,88.41230773925781,Metropolitian ,"010100000000000040631A564000000040ED9C3640"
"2c3e4725-cc93-4a05-b1f7-15f84d15ef54",21.192760467529297,72.81806182861328,Urban ,"0101000000000000205B345240000000C058313540"
"07c6f850-f99e-4526-82c2-4b0ad75b7038",11.032169342041016,77.00959777832031,Metropolitian ,"0101000000000000409D4053400000008078102640"
f53833e3-7753-443f-913c-1c4cd2fca83b,10.016880989074707,76.35540008544922,Metropolitian ,"0101000000000000E0BE165340000000A0A4082440"
dd214359-654a-49db-8b95-e491cb954c59,15.556204795837402,73.81666564941406,Urban ,"01010000000000004044745240000000E0C61C2F40"
"1e5cb569-6e15-4168-b010-9ad6558fd813",27.00137710571289,75.87903594970703,Urban ,"01010000000000002042F85240000000405A003B40"
"5a428913-efbd-4bf0-90c3-8a9e728ad4f1",13.116278648376465,80.26456451416016,Metropolitian ,"0101000000000000A0EE105440000000E0883B2A40"
"687fded0-5508-4ec2-bba5-411bdf0c7963",30.947219848632812,75.8648910522461,Urban ,"0101000000000000605AF75240000000007DF23E40"
"11cc81d4-d79d-4ce6-9c5c-3d1c6b175038",18.662717819213867,73.84357452392578,Metropolitian ,"010100000000000020FD755240000000E0A7A93240"
"1bd3756f-cda8-4bb7-81a8-bfe1fa198c3e",12.953041076660156,77.72323608398438,Urban ,"010100000000000080496E534000000000F5E72940"
e0a1ebc9-d7ab-400a-b336-1ab9f0821179,21.21009635925293,72.8291244506836,Metropolitian ,"01010000000000006010355240000000E0C8353540"
"16ed12ba-a445-41b4-a92f-f891ebf1d5b5",27.295108795166016,78.14505004882812,Urban ,"01010000000000008048895340000000408C4B3B40"
"54f58572-7a91-4741-b50b-f21f198a7258",30.456321716308594,78.16045379638672,Urban ,"0101000000000000E0448A534000000080D1743E40"
"41facf63-dbf7-47ad-b6bb-5f8012e44475",21.24773406982422,72.85877990722656,Metropolitian ,"010100000000000040F6365240000000806B3F3540"
"3209c532-f295-44a4-b118-b8701584177e",12.328499794006348,76.68580627441406,Metropolitian ,"010100000000000040E42B53400000002031A82840"
d66e2aac-0552-44f7-adf8-1676e23de694,12.363978385925293,76.66796112060547,Metropolitian ,"0101000000000000E0BF2A5340000000605BBA2840"
d624fc28-3831-4794-b166-0ba936eed1e6,21.23349380493164,72.86195373535156,Metropolitian ,"0101000000000000402A37524000000040C63B3540"
"31b6a317-adfa-4b6b-a0db-f9c834886e7c",22.390329360961914,73.24908447265625,Metropolitian ,"010100000000000000F14F5240000000A0EC633640"
"3133de45-6c6b-48a9-9912-57e83f8ca49b",11.106298446655273,77.06207275390625,Metropolitian ,"010100000000000000F9435340000000C06C362640"
b38bc1bd-5dbf-42ba-8b98-19eb858b41b8,26.92026138305664,75.79301452636719,Metropolitian ,"0101000000000000C0C0F252400000004096EB3A40"
"4451b340-1852-4b3c-84d4-c511ff4bd18e",17.482330322265625,78.5196533203125,Metropolitian ,"01010000000000000042A15340000000007A7B3140"
"2af9fcdc-92a3-4bbc-b05c-0eacd51b7f32",13.124180793762207,80.29644012451172,Metropolitian ,"0101000000000000E0F8125440000000A0943F2A40"
"694cf4cf-1943-47aa-a018-4a2c5dba7dbc",19.928028106689453,75.36747741699219,Metropolitian ,"0101000000000000C084D752400000004093ED3340"
"44526b64-7eff-4cf6-95cf-16366ed2534e",13.109197616577148,77.65099334716797,Urban ,"0101000000000000E0A9695340000000C0E8372A40"
"82ce0a50-c5f3-437b-bde7-e9d8f116db74",22.810039520263672,75.96284484863281,Metropolitian ,"0101000000000000409FFD5240000000C05ECF3640"
b0bb8bfe-afeb-4ec7-9e0f-6813603f751c,12.341072082519531,76.68487548828125,Urban ,"010100000000000000D52B534000000000A1AE2840"
"0303d790-8272-4679-ace1-d4c8f4dd408c",31.005817413330078,75.92311096191406,Metropolitian ,"01010000000000004014FB5240000000407D013F40"
"66d26135-08d8-4837-a110-ecad72a7437f",30.39273452758789,78.11421966552734,Urban ,"0101000000000000604F875340000000408A643E40"
e2e64f0c-93f4-4ca4-8d8b-b535cd21a28f,21.229833602905273,72.8586654663086,Urban ,"010100000000000060F436524000000060D63A3540"
"3b7bab38-9a8d-41dc-807c-5b325d83b636",19.0958309173584,72.87398529052734,Metropolitian ,"010100000000000060EF3752400000006088183340"
"3373a917-a509-45ec-9ed5-4d4c9f81b5b8",19.236629486083984,72.93997955322266,Metropolitian ,"0101000000000000A0283C5240000000C0933C3340"
"34d0d6f6-2630-49bf-b878-9e1b2ae4db4a",18.546215057373047,73.87252807617188,Urban ,"010100000000000080D7775240000000C0D48B3240"
b351d37d-072f-45f8-8ca7-98e3fd055f09,21.231060028076172,72.84928894042969,Metropolitian ,"0101000000000000C05A365240000000C0263B3540"
"87b15de9-b63b-4294-a124-a60a4208e4fe",10.010846138000488,76.34393310546875,Metropolitian ,"01010000000000000003165340000000A08D052440"
"5c04b304-94ee-4944-b0fb-1115fd41497c",22.33279037475586,73.1902847290039,Metropolitian ,"0101000000000000A02D4C5240000000C031553640"
"4bd43f70-684b-4b26-bfa8-8bc354e01099",18.666215896606445,73.78108215332031,Metropolitian ,"010100000000000040FD715240000000208DAA3240"
cbbaba3c-2a3c-4931-b79a-0b333cf7691f,22.752225875854492,75.89476776123047,Metropolitian ,"0101000000000000E043F95240000000E091C03640"
"342c3070-9227-45e8-be55-813e8601ac12",23.469249725341797,85.46046447753906,Metropolitian ,"010100000000000040785D5540000000C020783740"
"62781a7f-fc80-450b-9cfc-d9889df8d8d3",13.005661964416504,77.68412780761719,Metropolitian ,"0101000000000000C0C86B534000000020E6022A40"
b19d7ee7-19a4-4436-b2f3-2704a0ca35fb,13.070409774780273,77.7304916381836,Metropolitian ,"010100000000000060C06E5340000000C00C242A40"
b9d16e22-a14a-41df-8d9a-b23463f1ca17,21.180095672607422,72.79912567138672,Urban ,"0101000000000000E024335240000000C01A2E3540"
"65e8b8dc-5df2-4ef1-80e8-a7dd1d496a21",30.9332332611084,75.8617172241211,Metropolitian ,"01010000000000006026F7524000000060E8EE3E40"
"1bc33b62-ff89-4348-8534-afdaf5d6f352",12.964263916015625,77.72840118408203,Metropolitian ,"0101000000000000209E6E534000000000B4ED2940"
ab46ec32-1071-4bfb-ac44-dd940f234932,21.265104293823242,72.89434051513672,Urban ,"0101000000000000E03C395240000000E0DD433540"
"3771f508-4891-4acf-812e-fe04b8fec366",13.042393684387207,80.26243591308594,Metropolitian ,"0101000000000000C0CB105440000000A0B4152A40"
"28a40b92-2c39-43c3-b7b8-5e15d53fbb18",18.586257934570312,73.9443359375,Urban ,"010100000000000000707C52400000000015963240"
b135f41b-3fc2-4cda-9ee6-c52a4b1e1ff5,18.56671905517578,73.8603286743164,Metropolitian ,"0101000000000000A00F7752400000008014913240"
"309fced2-f553-44c0-9ec6-13a55618ab65",13.07861614227295,80.28414916992188,Metropolitian ,"0101000000000000802F1254400000006040282A40"
ab98a219-e972-4006-8681-4757e04f3414,13.174694061279297,80.39147186279297,Metropolitian ,"0101000000000000E00D1954400000008071592A40"
cc009043-813e-4569-91d4-21dd5be23d5d,11.036297798156738,76.99207305908203,Metropolitian ,"0101000000000000207E3F5340000000A095122640"
"5c2c9515-011d-468b-8877-d8cc5089e502",19.96963119506836,75.41340637207031,Metropolitian ,"01010000000000004075DA5240000000C039F83340"
efbffea8-8d05-4cea-a721-ac7604237196,11.063009262084961,77.03543853759766,Metropolitian ,"0101000000000000A044425340000000C042202640"
bb7e8a98-2bd6-444f-8e8a-ca3b2c85a92f,18.937583923339844,72.84258270263672,Metropolitian ,"0101000000000000E0EC3552400000008005F03240"
"787debf4-f574-4ba5-ab8d-d51f168db81e",19.064048767089844,72.89520263671875,Metropolitian ,"0101000000000000004B3952400000008065103340"
"5ac048e7-c48a-4415-aa54-03e9aaade438",11.11247730255127,77.0856704711914,Metropolitian ,"0101000000000000A07B455340000000A096392640"
b334ad21-ac95-4641-a59f-3ba39931654e,25.539775848388672,81.91484069824219,Urban ,"0101000000000000C08C7A5440000000C02E8A3940"
